0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.058687042,0.010198279,0.013094849,0.91801983
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.022695202,0.24399643,0.14799131,0.585317
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,True,0.060339585,0.16401999,0.27042326,0.50521713
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.060290746,0.12763551,0.16388723,0.64818656
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.046869203,0.112433374,0.26971364,0.57098377
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.0681907,0.26969945,0.3924104,0.26969945
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.23378213,0.38544157,0.04062524,0.34015098
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.015478291,0.015478291,0.65815365,0.31088975
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.21727426,0.66925186,0.022900539,0.090573385
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.029424086,0.7588572,0.06229079,0.14942785
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.058622498,0.5561948,0.18057,0.20461263
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,True,0.0114737395,0.13977876,0.29591167,0.55283576
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.024961926,0.23683217,0.23683217,0.5013737
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.040679105,0.7210544,0.03168092,0.20658554
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.043148007,0.21912366,0.062779985,0.6749484
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.0681907,0.3924104,0.26969945,0.26969945
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.13414225,0.2506107,0.36463642,0.2506107
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.12435897,0.49184924,0.04574911,0.33804274
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.029835178,0.76945937,0.04918989,0.15151553
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.14572828,0.44887468,0.16513178,0.24026531
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.042889018,0.6708971,0.11658444,0.16962935
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.046833917,0.14425862,0.30539548,0.503512
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.33627093,0.3810449,0.051568817,0.23111542
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.099227615,0.14437532,0.18538158,0.5710155
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.04965224,0.32377326,0.0927626,0.53381187
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.24184777,0.51199174,0.032730535,0.21342991
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.2114065,0.068633646,0.57466245,0.14529742
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.6832,0.11872236,0.13453005,0.0635475
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,True,0.7043033,0.2286538,0.027308803,0.039734073
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,True,0.79425484,0.1380208,0.0025279392,0.06519641
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.31779525,0.24749918,0.11691034,0.31779525
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.28501114,0.15255547,0.092529565,0.46990392
