0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd0_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd0_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd0_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd0_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd0_Tptalpaca_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,True,0.16770913,0.08976823,0.6633025,0.07922018
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.3179561,0.21852781,0.40826368,0.05525248
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.25835863,0.07402099,0.4534335,0.21418682
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.20242378,0.10834965,0.62350917,0.065717384
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.14268658,0.13404164,0.4395056,0.28376615
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.13338074,0.15114017,0.597771,0.11770809
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.45072243,0.12913413,0.351023,0.06912053
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.27100182,0.07764332,0.506298,0.14505681
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.5829451,0.10130067,0.21445353,0.10130067
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.44942585,0.10028046,0.3500132,0.10028046
