0,1,2,3,4,5,llama_7B_llamatokenizer_ds_alpaca_52000/epoch3_correct,llama_7B_llamatokenizer_ds_alpaca_52000/epoch3_choiceA_probs,llama_7B_llamatokenizer_ds_alpaca_52000/epoch3_choiceB_probs,llama_7B_llamatokenizer_ds_alpaca_52000/epoch3_choiceC_probs,llama_7B_llamatokenizer_ds_alpaca_52000/epoch3_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.34191707,0.4390302,0.03603779,0.18301502
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.20533752,0.49257913,0.29876435,0.0033189722
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.48498803,0.17841713,0.33332708,0.0032678237
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.03530616,0.15823123,0.8035645,0.0028981061
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.27605128,0.18972708,0.45513162,0.079090014
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.44318092,0.20934384,0.34514964,0.0023256
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.5803794,0.39888856,0.01985949,0.00087256514
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.07048338,0.07048338,0.8586634,0.00036986286
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.8732047,0.0920351,0.03385782,0.0009022803
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.74969876,0.24339154,0.0050514303,0.0018583175
