0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_alpaca_combine_6k_52000_correct,llama_7B_llamatokenizer_alpacacode_alpaca_combine_6k_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_alpaca_combine_6k_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_alpaca_combine_6k_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_alpaca_combine_6k_52000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.099227615,0.5710155,0.14437532,0.18538158
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.17154902,0.76882935,0.029810749,0.029810749
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.5175036,0.27699974,0.16800882,0.03748784
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.024797272,0.82117283,0.12593094,0.02809899
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.11290064,0.30689573,0.39406192,0.18614167
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.11756489,0.59704375,0.19383173,0.091559626
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.4354418,0.49342018,0.052006103,0.019131977
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.078260936,0.24106064,0.65527076,0.025407605
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.90219796,0.08391748,0.0078055416,0.0060789622
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.60815686,0.3688658,0.014302479,0.008674892
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.036548965,0.9426102,0.015235875,0.005604965
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.17587039,0.613848,0.136968,0.07331368
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.19528927,0.77238405,0.026429528,0.005897225
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.05746788,0.89894897,0.030760342,0.012822818
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.4330672,0.38218045,0.109496534,0.0752558
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.41214085,0.46701676,0.07161934,0.049223203
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.08955242,0.35418668,0.4547847,0.101476185
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.81976736,0.16142176,0.015014564,0.003796276
