0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_correct,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_sharegpt_52000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.42704505,0.2935035,0.1571011,0.122350454
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.49909344,0.38869438,0.059608214,0.05260406
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.3588823,0.27949783,0.169524,0.19209586
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.46601036,0.28264958,0.13351421,0.11782587
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.18919973,0.24293725,0.3534716,0.21439137
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.28012884,0.28012884,0.24721283,0.19252954
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.26727688,0.64116395,0.05963754,0.031921674
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,True,0.25094652,0.32222173,0.32222173,0.10461008
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.6327805,0.23278694,0.07557485,0.058857758
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.17934659,0.70932955,0.06597793,0.04534592
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.57518697,0.21159947,0.09995251,0.11326103
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.16405644,0.73524994,0.0683889,0.03230463
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,True,0.44381672,0.3916669,0.07712378,0.087392695
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.39111185,0.50219756,0.046711653,0.059978947
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.51742554,0.24441451,0.1482449,0.089915074
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.46990392,0.28501114,0.15255547,0.092529565
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.4597165,0.24606852,0.19163835,0.10257662
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.74654335,0.16657634,0.032800827,0.05407942
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.51305896,0.311186,0.061276156,0.11447893
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,True,0.31911525,0.24852721,0.2816182,0.15073937
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.33086544,0.37491965,0.15628976,0.13792524
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.52201277,0.19203778,0.1164768,0.16947274
−4 +  ( −3 )=,−7,−1,1,7,A,True,0.45038867,0.18774992,0.08868679,0.27317455
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.38797405,0.38797405,0.12595673,0.0980952
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.2927376,0.5469058,0.065318584,0.09503798
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,True,0.34993201,0.27252734,0.16529618,0.2122445
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.31712013,0.21795328,0.21795328,0.24697341
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.31712013,0.21795328,0.24697341,0.21795328
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,True,0.6159436,0.10703495,0.12128649,0.15573493
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.28421363,0.2213458,0.17238429,0.32205623
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.57595193,0.165013,0.113411665,0.14562346
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.5462674,0.25803843,0.13811803,0.057576157
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,True,0.5242371,0.1325479,0.28060392,0.06261119
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,True,0.15950817,0.20481254,0.3376788,0.29800048
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.5984949,0.32035124,0.06308089,0.01807298
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,True,0.3986894,0.35184214,0.18832752,0.061141
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.29190114,0.3748085,0.15624341,0.17704698
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.66786736,0.19134721,0.0703927,0.0703927
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,30 × 10^1,30 × 10^3,(6 × 5) × 10^2,(6 × 5) × 10^3,C,False,0.40635642,0.40635642,0.14949018,0.037797038
Let 12-9+c=12. What value of c makes the equation true?,0,3,9,12,C,True,0.20055315,0.2918031,0.33065623,0.17698753
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",1850x,2000 −150x,150x,2000 +150x,B,True,0.33416668,0.37866044,0.08449057,0.20268233
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",w > 2.3,w < 2.4,w > 3.2,w < 3.3,D,False,0.73857456,0.21160516,0.01736961,0.032450702
Which number has an absolute value greater than 5?,-6,-5,0,5,A,False,0.1141883,0.2739235,0.39855632,0.21333183
What is the value of the expression 2(3(4^2 + 1)) - 2^3?,156,110,94,48,C,False,0.35686332,0.27792543,0.14876276,0.21644855
"Gwen wrote the number pattern below on a piece of paper. 1, 5, 9, 13 What are the next two terms in Gwen’s pattern?","15, 17","15, 19","17, 19","17, 21",D,False,0.20316324,0.70910937,0.074739575,0.012987792
If 3 cans of pears cost $2.37 how many cans of pears can you buy for $9.48?,3 cans,12 cans,36 cans,13 cans,B,False,0.54544324,0.3748773,0.065143906,0.01453557
"Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18.","3.18, 3 and 1 over 8, 3.8,3","3,3 and 1 over 8, 3.18, 3","3.8, 3 and 1 over 8, 3.18, 3","3.8, 3.18, 3 and 1 over 8, 3",D,False,0.14124866,0.4350765,0.29902342,0.12465151
Compute 22 / 2 + 9.,10,11,20,2,C,False,0.43430325,0.38327128,0.096906155,0.08551938
"The population of a certain city is 836,527. What is the population of this city rounded to the nearest ten thousand?","800,000","830,000","836,000","840,000",D,False,0.42873168,0.15772158,0.37835437,0.035192437
Find the product of 5 • (−9).,14,−4,45,−45,D,False,0.39643383,0.34985164,0.08845635,0.1652582
"Keiko spent the day bird watching and counted 34 more birds in the morning than in the afternoon. If she counted a total of 76 birds, how many birds did she count in the afternoon?",21 birds,40 birds,42 birds,84 birds,A,False,0.3670859,0.41596285,0.13504337,0.08190794
What is the value of 5 + 2 • 15 + (12 • 4)?,78,83,131,153,B,False,0.3966659,0.27262422,0.16535495,0.16535495
Which situation can be represented by the fraction 20/8?,Leslie spent 20 dollars and 8 cents at a store. How is the amount of money Leslie spent written as a fraction?,Mr. Kramer’s 8 grandchildren shared 20 crackers equally. How many crackers did each grandchild get?,Mitch bought 20 containers of flowers at a plant store. Each container had 8 flowers in it. How many flowers did Mitch buy?,Stamps are sold in booklets of 20 stamps. Donna used 8 stamps to send invitations for a party. How many booklets of stamps did Donna use to send her invitations?,B,False,0.51059085,0.21284594,0.088727385,0.18783589
"If a freight train travels at a speed of 20 miles per hour for 6 hours, how far will it travel?",120 miles,80 miles,26 miles,12 miles,A,True,0.75131786,0.18996291,0.033010602,0.025708683
Which step explains how to find the value of a in 6a = 72?,add 6 to both sides,divide both sides by 6,multiply both sides by 6,subtract 6 from both sides,B,False,0.4187298,0.4187298,0.05666892,0.105871476
"Coach Wu has a total of 30 soccerballs. 9 soccer balls are white. The remaining soccer balls are one of three different colors (blue, pink, or green). There is an equal numberof blue, pink, and green balls How many green soccer balls does Coach Wu have?",7,10,21,39,A,True,0.3632123,0.28287002,0.13361834,0.2202994
The temperature dropped 11°F between 6 P.M. and 10 P.M. It was 84°F at 10 P.M. Write and solve an equation to find t the temperature at 6 P.M.,84 − 11 = t; 73°F,t − 84 = 11; 95°F,84 − t = 11; 73°F,t − 11 = 84; 95°F,D,False,0.3986894,0.35184214,0.18832752,0.061141
Theresa had a bag of 72 marbles. She put the marbles into 9 equal groups. Which number sentence shows how to find the number of marbles Theresa put into each group?,72 ÷ 9 = 8,72 – 9 = 63,9 + 72 = 81,9 ÷ 72 = 0.125,A,True,0.4474129,0.09983132,0.1452537,0.3075021
Rob uses 1 box of cat food every 5 days to feed his cats. Approximately how many boxes of cat food does he use per month?,2 boxes,4 boxes,5 boxes,6 boxes,D,False,0.38551283,0.16070567,0.43684328,0.016938252
What is the least common multiple of 4 and 10?,14,20,40,60,B,False,0.5303059,0.092153355,0.3216468,0.05589383
