0,1,2,3,4,5,llama_7B_firstturn_20000_2/ckp15k_correct,llama_7B_firstturn_20000_2/ckp15k_choiceA_probs,llama_7B_firstturn_20000_2/ckp15k_choiceB_probs,llama_7B_firstturn_20000_2/ckp15k_choiceC_probs,llama_7B_firstturn_20000_2/ckp15k_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.49077803,0.124088116,0.20458671,0.18054715
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.40052915,0.047836386,0.2930334,0.25860107
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.34250826,0.055912938,0.16178945,0.4397893
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,True,0.92087674,0.062666446,0.013135601,0.0033212001
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.39984518,0.24251837,0.15658163,0.20105478
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,True,0.7783519,0.07239801,0.10533848,0.04391161
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.46284124,0.048783105,0.17026979,0.31810585
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.320511,0.076128036,0.320511,0.28284997
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.6543295,0.07341374,0.10681635,0.1654404
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.58086956,0.04479185,0.22747178,0.14686683
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.3690059,0.11979867,0.22381338,0.28738207
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.3632936,0.104085356,0.24968779,0.28293332
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.3698757,0.08785318,0.2542116,0.28805947
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,True,0.93927354,0.006328775,0.00763396,0.046763673
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.5208125,0.07048431,0.21710695,0.19159622
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.45169547,0.14664404,0.18829468,0.21336582
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,True,0.45209366,0.10738166,0.16631597,0.27420866
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.6748111,0.02169177,0.13287818,0.17061897
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.43696547,0.04902617,0.26503295,0.24897543
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.33572003,0.025887951,0.08488332,0.55350876
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,True,0.3973344,0.039341435,0.21267779,0.35064638
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,True,0.61790186,0.050720472,0.07379785,0.2575798
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.42650524,0.07889554,0.2014668,0.29313248
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,False,0.6912943,0.08256333,0.12012894,0.10601342
