0,1,2,3,4,5,llama_7B_ds_alpacagpt4_20000/epoch3_correct,llama_7B_ds_alpacagpt4_20000/epoch3_choiceA_probs,llama_7B_ds_alpacagpt4_20000/epoch3_choiceB_probs,llama_7B_ds_alpacagpt4_20000/epoch3_choiceC_probs,llama_7B_ds_alpacagpt4_20000/epoch3_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.16341537,0.82989174,0.0055917664,0.001101084
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.041410483,0.9424982,0.013444015,0.0026472835
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.7496641,0.21478237,0.029067632,0.0064858655
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.10636436,0.78593224,0.10636436,0.0013389298
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.10558565,0.47320205,0.41759935,0.0036129423
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.13091056,0.7533382,0.10195324,0.013797871
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.28744167,0.68953675,0.01837553,0.004646062
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,True,0.29848298,0.49211523,0.20514414,0.004257631
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.9229422,0.07575971,0.0012245417,7.353945e-05
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.26790142,0.72823155,0.002626413,0.0012406297
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.30728897,0.65053076,0.04158704,0.00059320725
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.13511288,0.68615985,0.17348838,0.0052388953
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.34707373,0.6484191,0.003402591,0.0011046596
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.004420959,0.9546613,0.037016235,0.0039014826
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.05862599,0.9170648,0.021567296,0.002741974
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.36163363,0.59623307,0.038115904,0.004017387
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.6648638,0.31405944,0.020077148,0.0009995823
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.8885266,0.10611937,0.0052833725,7.0797236e-05
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.7506932,0.24371439,0.0044637853,0.0011286215
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.28989986,0.6954336,0.014433264,0.00023329198
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.05868298,0.714905,0.20482372,0.021588262
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,True,0.1880136,0.57912266,0.21304733,0.019816488
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.32750717,0.6118639,0.044323273,0.01630562
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.46201575,0.52353245,0.012312303,0.0021395576
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.13213104,0.86160254,0.0051232763,0.0011431574
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,True,0.5382194,0.41916567,0.038988482,0.0036264937
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.44650838,0.34774107,0.18613239,0.01961821
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.337505,0.63054234,0.027704097,0.004248561
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.13661233,0.7861496,0.06453109,0.012706925
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.09244894,0.87713116,0.019378353,0.011041452
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,True,0.29935092,0.63372594,0.058945697,0.007977433
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,True,0.3562894,0.5874219,0.05463875,0.0016499471
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,True,0.5879337,0.35659984,0.054686356,0.00078005897
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,False,0.36025786,0.5939648,0.043026667,0.0027506028
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.72905195,0.26820323,0.0026293718,0.000115526535
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,True,0.61734915,0.37444118,0.007771279,0.00043842554
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.17655005,0.6162202,0.17655005,0.030679796
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.31794998,0.6731001,0.0074774665,0.0014724005
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,30 × 10^1,30 × 10^3,(6 × 5) × 10^2,(6 × 5) × 10^3,C,False,0.17961016,0.8049569,0.0147433,0.00068955333
Let 12-9+c=12. What value of c makes the equation true?,0,3,9,12,C,False,0.001277369,0.8496313,0.14764379,0.0014474487
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",1850x,2000 −150x,150x,2000 +150x,B,True,0.12623124,0.7264106,0.14303873,0.0043193954
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",w > 2.3,w < 2.4,w > 3.2,w < 3.3,D,False,0.72689354,0.2674092,0.00489777,0.000799539
Which number has an absolute value greater than 5?,-6,-5,0,5,A,False,0.015027847,0.92974,0.05245234,0.0027798724
What is the value of the expression 2(3(4^2 + 1)) - 2^3?,156,110,94,48,C,False,0.3634329,0.5991996,0.03380453,0.0035629713
"Gwen wrote the number pattern below on a piece of paper. 1, 5, 9, 13 What are the next two terms in Gwen’s pattern?","15, 17","15, 19","17, 19","17, 21",D,False,0.007568863,0.99132544,0.0009039718,0.00020170337
If 3 cans of pears cost $2.37 how many cans of pears can you buy for $9.48?,3 cans,12 cans,36 cans,13 cans,B,True,0.401639,0.5843813,0.013743331,0.00023646707
"Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18.","3.18, 3 and 1 over 8, 3.8,3","3,3 and 1 over 8, 3.18, 3","3.8, 3 and 1 over 8, 3.18, 3","3.8, 3.18, 3 and 1 over 8, 3",D,False,0.02874809,0.4496958,0.5095721,0.011983987
Compute 22 / 2 + 9.,10,11,20,2,C,False,0.2185069,0.762664,0.017936138,0.0008929877
"The population of a certain city is 836,527. What is the population of this city rounded to the nearest ten thousand?","800,000","830,000","836,000","840,000",D,False,0.2824102,0.67746687,0.038220067,0.001902865
Find the product of 5 • (−9).,14,−4,45,−45,D,False,0.69479936,0.28963545,0.012725694,0.0028394863
"Keiko spent the day bird watching and counted 34 more birds in the morning than in the afternoon. If she counted a total of 76 birds, how many birds did she count in the afternoon?",21 birds,40 birds,42 birds,84 birds,A,False,0.31287372,0.6623537,0.022664497,0.0021081266
What is the value of 5 + 2 • 15 + (12 • 4)?,78,83,131,153,B,True,0.29080904,0.6976146,0.01127589,0.00030049228
Which situation can be represented by the fraction 20/8?,Leslie spent 20 dollars and 8 cents at a store. How is the amount of money Leslie spent written as a fraction?,Mr. Kramer’s 8 grandchildren shared 20 crackers equally. How many crackers did each grandchild get?,Mitch bought 20 containers of flowers at a plant store. Each container had 8 flowers in it. How many flowers did Mitch buy?,Stamps are sold in booklets of 20 stamps. Donna used 8 stamps to send invitations for a party. How many booklets of stamps did Donna use to send her invitations?,B,False,0.9212521,0.06673528,0.0102341855,0.0017784348
"If a freight train travels at a speed of 20 miles per hour for 6 hours, how far will it travel?",120 miles,80 miles,26 miles,12 miles,A,True,0.8774324,0.11874756,0.002792675,0.0010273677
Which step explains how to find the value of a in 6a = 72?,add 6 to both sides,divide both sides by 6,multiply both sides by 6,subtract 6 from both sides,B,True,0.065947756,0.91038066,0.018894346,0.004777239
"Coach Wu has a total of 30 soccerballs. 9 soccer balls are white. The remaining soccer balls are one of three different colors (blue, pink, or green). There is an equal numberof blue, pink, and green balls How many green soccer balls does Coach Wu have?",7,10,21,39,A,False,0.2386654,0.7351412,0.02515515,0.001038277
The temperature dropped 11°F between 6 P.M. and 10 P.M. It was 84°F at 10 P.M. Write and solve an equation to find t the temperature at 6 P.M.,84 − 11 = t; 73°F,t − 84 = 11; 95°F,84 − t = 11; 73°F,t − 11 = 84; 95°F,D,False,0.49641493,0.49641493,0.0070809782,8.9136374e-05
