0,1,2,3,4,5,llama2_7B_alpacacode_alpaca_52000_correct,llama2_7B_alpacacode_alpaca_52000_choiceA_probs,llama2_7B_alpacacode_alpaca_52000_choiceB_probs,llama2_7B_alpacacode_alpaca_52000_choiceC_probs,llama2_7B_alpacacode_alpaca_52000_choiceD_probs
"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A,True,0.72322434,0.00040000406,0.010316241,0.26605937
If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:,Its speed relative to you,Its composition,Its size,Its distance from you,D,True,0.26090398,0.021416303,0.23024693,0.48743278
Why is the sky blue?,Because the molecules that compose the Earth's atmosphere have a blue-ish color.,Because the sky reflects the color of the Earth's oceans.,Because the atmosphere preferentially scatters short wavelengths.,Because the Earth's atmosphere preferentially absorbs all other colors.,C,False,0.71855706,0.005486251,0.26434237,0.011614393
You’ve made a scientific theory that there is an attractive force between all objects. When will your theory be proven to be correct?,The first time you drop a bowling ball and it falls to the ground proving your hypothesis.,After you’ve repeated your experiment many times.,You can never prove your theory to be correct only “yet to be proven wrong”.,When you and many others have tested the hypothesis.,C,False,0.18919973,0.24293725,0.21439137,0.3534716
Which of the following is/are true?,Titan is the only outer solar system moon with a thick atmosphere,Titan is the only outer solar system moon with evidence for recent geologic activity,Titan's atmosphere is composed mostly of hydrocarbons,A and D,D,False,0.9451125,0.00046130494,0.001106613,0.0533196
A comet of mass m impacts the earth (mass M radius R) at the minimum impact speed. What is the expression for the total energy released in the impact?,m*v,0.5*m/(R^3),0.5*m*(2GM/R),0.6*G(M^2)/R,C,False,0.3182897,0.19305246,0.17036821,0.3182897
"Some of Mars'water is frozen in the soil and the ice caps and some was lost due to solar wind stripping but much of the original water is thought to have been lost through another mechanism. What happened to this ""lost""water?",it was stripped away by the magnetic field when it rapidly decreased in strength,it was broken into hydrogen and oxygen by ultraviolet light and the hydrogen was lost through thermal escape,it was consumed by a civilization of thirsty Martians,it was vaporized during a period of intense volcanism and was lost to space through thermal escape,B,False,0.16133785,0.23474517,0.0407926,0.5631244
Most rocks on the Moon's surface are older than those on the Earth's surface. The best evidence for this is:,Lunar rocks are composed of fragments pulverized by many impacts.,Radioactive dating of lunar samples shows that they are older.,The Moon's surface is more heavily eroded than the Earth's surface.,The Moon's surface has more impact craters than the Earth's surface.,B,True,0.08421725,0.9054207,0.00030373482,0.0100583155
What is the second most common element in the solar system?,Iron,Hydrogen,Methane,Helium,D,True,0.0143603645,0.28843564,0.005282883,0.6919211
What is the source of the material that causes meteor showers?,Near-Earth asteroids gradually disintegrate and spread out along their orbital path. When the Earth passes through the orbit of an asteroid we are bombarded by sand-sized particles which cause a meteor shower.,Near-Earth asteroids disintegrate as they enter Earth's atmosphere creating hundreds of bright meteors that appear to radiate from a single location in the sky.,The nuclei of comets disintigrate as they enter Earth's atmosphere creating hundreds of bright meteors that appear to radiate from a central location in the sky.,The nuclei of comets gradually disintegrate and spread out along the comet's orbital path. When the Earth passes through the orbit of a comet we are bombarded by sand-sized particles which cause a meteor shower.,D,True,0.20367107,0.04544516,0.12353275,0.62735105
Why does the plasma (ion) tail of a comet always point away from the Sun?,Radiation pressure from the Sun's light pushes the ions away.,The conservation of the angular momentum in the tail keeps it always pointing away from the Sun.,The ions are following Keplerian orbits that lead away from the Sun.,"The solar wind electromagnetically ""blows"" the ions directly away from the Sun.",D,False,0.02835323,0.93893,0.0005884525,0.032128416
How did Eratosthenes estimate the size of Earth in 240 B.C.?,By observing the duration of a solar eclipse.,By measuring the size of Earth's shadow on the Moon in a lunar eclipse.,By comparing the maximum altitude of the Sun in two cities at different latitudes at the same time on the same day.,By sending fleets of ships around Earth.,C,True,0.00023019774,0.000430066,0.99842936,0.0009104497
The Large Magellanic Cloud is ...,a dwarf galaxy orbiting the Milky Way.,the closest planetary nebula to the Earth.,a bright star cluster discovered by Magellan.,the outer arm of the Milky Way named after Magellan.,A,True,0.99947923,7.481285e-05,6.6022105e-05,0.000379931
Why do we look for water-ice in craters at Mercury's pole?,Actually water-ice is all over Mercury and not just at the poles.,The pole is the only place fortunate enough to have had comet impacts,Radar from the earth can only see Mercury's poles.,These craters contain the only permanently shadowed regions on Mercury,D,True,0.07209228,0.01105571,0.03858822,0.8782638
The Milky Way is part of a giant supercluster with a diameter of 160 Mpc. What is the name of this supercluster?,Virgo,Laniakea,Sculptor,Boötes,B,False,0.9384148,0.03638629,0.00019093773,0.025007907
On which planet in our solar system can you find the Great Red Spot?,Venus,Mars,Jupiter,Saturn,C,True,1.4738686e-05,1.6701119e-05,0.9999652,3.2886455e-06
Why does Earth have the strongest magnetic field among the terrestrial worlds?,It is by far the largest terrestrial world.,It is the most volcanically active world.,It is the only one that has both a partially molten metallic core and reasonably rapid rotation.,It rotates much faster than any other terrestrial world.,C,True,0.0014896636,0.00010791087,0.99083734,0.0075651365
Which of the following is not true?,The Earth and Venus are in a 1:1 orbital resonance (for every 1 Earth orbit there is exactly 1 Venus orbit),Neptune and Pluto are in a 3:2 orbital resonance (for every 3 Neptune orbits there are exactly 2 Pluto orbits),The Kirkwood Gaps in the asteroid belt are due to resonances with Jupiter,Neptune and Pluto won't collide because of their orbital resonance,A,False,0.24293296,0.00733594,0.16696523,0.5827659
Which of the following is/are common feature(s) of all fresh (i.e. not eroded) impact craters formed on solid surfaces:,ejecta,raised rims,central peaks,A and B only,D,False,0.81901455,0.008029336,0.011682615,0.16127352
From laboratory measurements we know that a particular spectral line formed by hydrogen appears at a wavelength of 486.1 nanometers (nm). The spectrum of a particular star shows the same hydrogen line appearing at a wavelength of 485.9 nm. What can we conclude?,The star is getting hotter.,The star is getting colder.,The star is moving toward us.,The star is moving away from us.,C,False,0.113882765,0.0120031545,0.03262796,0.84148616
The lithosphere of a planet is the layer that consists of,the softer rocky material of the mantle.,the lava that comes out of volcanoes.,material between the crust and the mantle.,the rigid rocky material of the crust and uppermost portion of the mantle.,D,True,0.12923066,0.008261439,0.019818164,0.84268975
What is the Cassini division of Saturn's rings?,a dark ring visible from Earth composed of dark dusty particles,the most opaque ring of Saturn made of highly reflective ice particles,the widest ring of Saturn located between two large ring gaps,a large gap visible from Earth produced by an orbital resonance with the moon Mimas,D,False,0.11393116,0.015418906,0.8418437,0.028806308
Which of the following statements about sidereal and solar days is not true?,The time it takes for the Sun to make one circuit of our sky is one solar day.,A solar day is 4 minutes longer than a sidereal day.,A solar day represents more than 360° of rotation for the earth.,The time it takes for the Moon to make one circuit of our sky is one solar day.,D,True,0.093339905,0.0067615206,0.014314138,0.8855844
