0,1,2,3,4,5,llama_7B_ga_firstturn_20000/ckp10000_correct,llama_7B_ga_firstturn_20000/ckp10000_choiceA_probs,llama_7B_ga_firstturn_20000/ckp10000_choiceB_probs,llama_7B_ga_firstturn_20000/ckp10000_choiceC_probs,llama_7B_ga_firstturn_20000/ckp10000_choiceD_probs
Which common public relations tactic involves sending journalists on visits to appropriate locations?,Media release,Media tour,Press room,Promotional days/weeks,B,True,0.122931786,0.8016159,0.05124559,0.024206704
"You are the vice president of public relations for a corporation that produces a well-known brand of food products. In the Albany, New York, market, one of your products has recently been found to have some contamination. While apparently not fatal, it has given a large number of consumers severe stomach cramps and other intestinal problems. The cause has been traced back to your product, which is sold throughout the nation. Your CEO wants to know what you would advise to keep the situation from becoming a public relations disaster. What should you recommend?",Quickly investigate to make certain your product is definitely the cause of the illness.,Stop all sales of the product throughout the nation and issue a recall for that product.,"Stop sales of the product in the Albany, New York, market and issue a recall for that product.","Issue a press release to the Albany, New York, market explaining how to treat the symptoms.",B,False,0.33619508,0.261829,0.261829,0.14014696
"In public relations, ________ deals with an organization's ability to satisfy and create a positive experience for its consumers.",community relations,consumer relations,employee relations,public issues,B,False,0.5199099,0.45881888,0.0138551295,0.0074161165
In what year did the BBC start broadcasting radio?,1917,1922,1925,1927,B,False,0.58657396,0.31397042,0.07938415,0.020071456
________ advertising campaigns are focused on gathering support for a particular message or cause.,Product-oriented,Person-oriented,Idea-oriented,Message-oriented,C,False,0.3640858,0.5297417,0.092055306,0.014117138
Why should a successful public relations counselor continually review present and future realities for an organization?,to develop a vision statement,to interpret trends for management,to interpret the organization's business plan,to consider the role public relations might play,B,False,0.38109592,0.33631596,0.12372373,0.15886441
Which of these definitions best describes the 'spiral of silence'?,When victims of abuse remain silent about the abuse,When people hide their opinions if they do not agree with the majority,When people hide their opinions if they are in disagreement with their close peers or family members,When public relations uses opinion poll results to generate support for a particular issue,A,True,0.39663112,0.39663112,0.14591244,0.060825355
"What two elements do the planning models of Hendrix (2002), Kendall (1999), Merston (1963) and Parkinson and Ekachai (2006) have in common?",Research and evaluation,Strategy and evaluation,Strategy and implementation,Objectives and implementation,A,True,0.5497592,0.33344582,0.051135574,0.065659374
At which stage in the planning process are the objectives decided on?,Defining the program,Planning the program,Taking action and implementing ideas,Evaluation of the program,B,True,0.3626532,0.59791404,0.029768387,0.00966438
Which of the following is NOT one of the four categories of persuasive crisis communication strategies identified by W. Timothy Coombs?,ingratiation,downplaying,distancing,nonexistence,B,True,0.1488299,0.75582063,0.015686557,0.079662904
How much has the number of practitioners working in consultancies in the UK grown since 25 years ago?,It hasn't,Doubled,Tripled,Quadrupled,C,True,0.16125645,0.30126673,0.49670485,0.040772017
Which statement is NOT true of both issues management and crisis management?,They both require research monitoring.,They both deal with acute risks.,New organizational practices are developed as a result of each.,Both have the potential to damage an organisation's reputation.,B,False,0.34966087,0.34966087,0.11351826,0.18715999
In what year did the BBC start broadcasting radio?,1917,1922,1925,1927,B,False,0.58657396,0.31397042,0.07938415,0.020071456
How many regional newspapers are there in the UK?,270,600,"2,800","5,200",C,False,0.42089215,0.22528735,0.28927466,0.06454591
"According to Esman (1972), which publics are related to the organisation through shared industrial interests?",Enabling,Functional,Normative,Diffused,C,False,0.53974015,0.3709576,0.050203655,0.039098646
Early theories of mass communication suggested that audiences were passive recipients of media messages and thus vulnerable to manipulation. Which of the following best describes current thinking?,Audiences are more vulnerable and passive than ever before.,"Television viewing, in particular, creates increased activity in the right hemisphere of the brain.",Active receivers are not uniformly affected by mass communication messages.,Technology has led to increasingly passive recipients at the ends of message transmission systems.,C,False,0.21013694,0.39258745,0.26982117,0.12745449
Which of the following entities cannot sue for libel?,A politician,A house of worship,A government institution,A publicly-traded company,C,False,0.45594463,0.51665294,0.007369658,0.020032808
Which author emphasised strategy as achieving competitive advantage for an organization?,Steyn (2003),Gregory (2006),Cutlip et al (2006),Henry (2006),D,False,0.69067246,0.22422852,0.06424255,0.020856502
Which statement is true about focus group research?,The participants should be selected at random.,It is an example of a formal research tool for practitioners.,The information can be generalized to describe a larger population.,The findings generate qualitative data that can be used to develop surveys.,D,False,0.32868606,0.42204124,0.17593296,0.07333977
You are the community relations director for a public water utility that has been targeted by a group of activists opposed to adding fluoride to drinking water. The activists are waging an intense internet campaign against the practice. Your utility has overwhelming evidence of the health benefits to fluoridated water. The manager of the utility asks you to initiate a blog to get the health message out. What is the most appropriate course of action?,"Use utility employees to write the blog, posing as dentists and physicians.",Recruit a group of volunteer dentists and physicians to write the blog under their own identities with no reference to the utility.,"Write the blog yourself, identifying yourself as an employee of the utility, and quote the scientific opinions of a variety of sources.","Compensate a group of dentists and physicians to write the blog, identifying the utility as the sponsor of the blog but without disclosing the compensation.",C,True,0.0774278,0.12765686,0.7346145,0.06030083
Within which area of public relations is likely to involve lobbying?,Corporate,Financial relations,Public affairs,Business to business,C,False,0.25051,0.3644899,0.3216612,0.06333885
During which step of the Chase Jones model of issues management should the strengths and weaknesses of the organisation be reviewed?,Identification,Analysis,Strategy,Evaluation,B,True,0.19543113,0.7729451,0.020598289,0.01102547
"As the single-person public relations staff of a public transit agency, you are tasked with increasing the number of people who ride your buses each month. Your target audiences are lower-income individuals, college students, people with basic educations and people for whom English is a Second Language. When preparing to craft a primary message, what should you do first?",Consider the comprehension level of all of the target audiences.,Consider how riding the bus could similarly affect all of the target audiences.,Consider which mediums would most effectively reach all of the target audiences.,Consider the geographic locations where all of the target audiences live and work.,B,False,0.6594549,0.21409366,0.037203897,0.08924751
A book launch would be what kind of common tactic?,Competition,Event,Award,Sponsorship,B,True,0.33546147,0.55308247,0.06605628,0.045399774
Newsletters generally fall in to which writing category?,Media writing,Personal writing,Business writing,Promotional writing,D,False,0.48870274,0.33588016,0.14001569,0.03540151
The process of identifying publics who are involved and affected by a situation central to an organization is called a(n),exploratory survey,situation interview,communication audit,stakeholder analysis,D,False,0.5523333,0.37961277,0.051375,0.01667902
Which of the following Internet-related challenges is most significant in the public relations field?,Representing clients using new social media environments,"Finding stable, cost-effective Internet providers",Training staff to use social media,Staying abreast of changing technology,D,False,0.37838897,0.42877087,0.108410254,0.084429994
Which of these ways a business impacts on the world do stakeholders NOT normally look at?,Workforce development,Impact on local communities,Impact on the environment,Financial performance,D,False,0.5085274,0.34950542,0.08836881,0.053598393
"The ________ part of a PR campaign includes proactively planning a response strategy, implementing that strategy in the event of a crisis, evaluating the crisis response, and revising the initial response strategy in an effort to improve for future crises.",public issues,crisis management,consumer relations,community relations,B,True,0.35534388,0.585863,0.033052128,0.025741024
"In the Westley and MacLean model of communication, which role describes the way in which the public obtain or receive the message?",The advocacy role,The channel's role,The gatekeeper role,The behavioural role,B,False,0.44422993,0.39203152,0.127274,0.036464613
Which guerrilla marketing technique involves the spreading of a message about a product issue or service through online peer-to peer communication?,Fan pages,Street activities,Grassroots marketing,Viral campaigns,D,False,0.09122668,0.21884143,0.67407906,0.01585282
