0,1,2,3,4,5,llama_7B_ga_firstturn_20000/ckp10000_correct,llama_7B_ga_firstturn_20000/ckp10000_choiceA_probs,llama_7B_ga_firstturn_20000/ckp10000_choiceB_probs,llama_7B_ga_firstturn_20000/ckp10000_choiceC_probs,llama_7B_ga_firstturn_20000/ckp10000_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,False,0.028465725,0.3929572,0.3929572,0.18561985
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.050397716,0.37239152,0.4219749,0.15523589
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.012064374,0.5812941,0.3525727,0.054068778
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.14221314,0.637355,0.1611486,0.059283257
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,True,0.40372828,0.5874212,0.0073945415,0.0014560716
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,False,0.0052770576,0.88746464,0.07284753,0.034410737
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.0038729808,0.047182564,0.94768715,0.0012573728
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.08307929,0.541745,0.19929686,0.17587885
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,False,0.07390624,0.7945669,0.10753294,0.023993842
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,True,0.24104284,0.5102877,0.18772437,0.060945176
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,False,0.09683735,0.55726045,0.20500466,0.14089751
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,True,0.020704377,0.77692604,0.19643767,0.0059319036
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.17042328,0.15039802,0.3607861,0.31839263
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.023318825,0.25070098,0.530734,0.19524613
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.028785128,0.8412248,0.069051936,0.060938124
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.1341742,0.6813928,0.092216484,0.092216484
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.060945176,0.5102877,0.18772437,0.24104284
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.1364701,0.7853312,0.039099336,0.039099336
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.1266005,0.56738406,0.14345716,0.16255826
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,False,0.1570872,0.70401603,0.030932305,0.10796436
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.06285859,0.86773604,0.026203359,0.04320203
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,False,0.24769352,0.4627524,0.21858875,0.07096538
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.048939828,0.8674792,0.07120703,0.012373926
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.027397243,0.7065842,0.15766026,0.108358204
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.1233449,0.48783854,0.2304386,0.15837798
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.07914389,0.850877,0.054394744,0.015584356
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.065518625,0.37703365,0.5485807,0.008866982
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,False,0.0491472,0.5283822,0.41150445,0.010966222
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.06363863,0.6841797,0.19602078,0.056160893
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.0055950084,0.5036466,0.3054771,0.18528123
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.092216484,0.6813928,0.1341742,0.092216484
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.0063351314,0.94021684,0.02839209,0.02505593
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.09544673,0.79916567,0.065599516,0.039788116
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.069150925,0.5789936,0.27349722,0.07835826
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.014629392,0.4275335,0.5489639,0.008873175
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.056106992,0.603207,0.118778504,0.22190745
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.060304575,0.504924,0.34702885,0.087742634
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.13243654,0.67256826,0.0625586,0.13243654
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.031017438,0.90646243,0.027372794,0.03514736
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.1464911,0.51130414,0.10068176,0.24152297
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.008051762,0.8213021,0.11115115,0.059494928
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.2905916,0.54289657,0.08325589,0.08325589
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,True,0.103145376,0.4622655,0.116879016,0.31771013
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.2803504,0.5935018,0.103135146,0.023012562
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.10068176,0.51130414,0.1464911,0.24152297
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.23257595,0.26354307,0.20524755,0.29863343
