0,1,2,3,4,5,llama_7B_ga_firstturn_20000/ckp10000_correct,llama_7B_ga_firstturn_20000/ckp10000_choiceA_probs,llama_7B_ga_firstturn_20000/ckp10000_choiceB_probs,llama_7B_ga_firstturn_20000/ckp10000_choiceC_probs,llama_7B_ga_firstturn_20000/ckp10000_choiceD_probs
"What is true for a type-Ia (""type one-a"") supernova?",This type occurs in binary systems.,This type occurs in young galaxies.,This type produces gamma-ray bursts.,This type produces high amounts of X-rays.,A,False,0.19734432,0.4734044,0.10563081,0.2236204
If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:,Its speed relative to you,Its composition,Its size,Its distance from you,D,False,0.11967303,0.473316,0.1536632,0.2533478
Why is the sky blue?,Because the molecules that compose the Earth's atmosphere have a blue-ish color.,Because the sky reflects the color of the Earth's oceans.,Because the atmosphere preferentially scatters short wavelengths.,Because the Earth's atmosphere preferentially absorbs all other colors.,C,False,0.2122445,0.34993201,0.27252734,0.16529618
You’ve made a scientific theory that there is an attractive force between all objects. When will your theory be proven to be correct?,The first time you drop a bowling ball and it falls to the ground proving your hypothesis.,After you’ve repeated your experiment many times.,You can never prove your theory to be correct only “yet to be proven wrong”.,When you and many others have tested the hypothesis.,C,False,0.00384928,0.39263725,0.03222963,0.5712838
Which of the following is/are true?,Titan is the only outer solar system moon with a thick atmosphere,Titan is the only outer solar system moon with evidence for recent geologic activity,Titan's atmosphere is composed mostly of hydrocarbons,A and D,D,True,0.2924566,0.05758812,0.030824697,0.6191306
A comet of mass m impacts the earth (mass M radius R) at the minimum impact speed. What is the expression for the total energy released in the impact?,m*v,0.5*m/(R^3),0.5*m*(2GM/R),0.6*G(M^2)/R,C,False,0.0739435,0.3755161,0.2580882,0.29245222
"Some of Mars'water is frozen in the soil and the ice caps and some was lost due to solar wind stripping but much of the original water is thought to have been lost through another mechanism. What happened to this ""lost""water?",it was stripped away by the magnetic field when it rapidly decreased in strength,it was broken into hydrogen and oxygen by ultraviolet light and the hydrogen was lost through thermal escape,it was consumed by a civilization of thirsty Martians,it was vaporized during a period of intense volcanism and was lost to space through thermal escape,B,False,0.009755709,0.32306474,0.06361522,0.6035644
Most rocks on the Moon's surface are older than those on the Earth's surface. The best evidence for this is:,Lunar rocks are composed of fragments pulverized by many impacts.,Radioactive dating of lunar samples shows that they are older.,The Moon's surface is more heavily eroded than the Earth's surface.,The Moon's surface has more impact craters than the Earth's surface.,B,True,0.243298,0.6613525,0.02564342,0.06970604
What is the second most common element in the solar system?,Iron,Hydrogen,Methane,Helium,D,False,0.00013705085,0.9800433,0.012336925,0.007482723
What is the source of the material that causes meteor showers?,Near-Earth asteroids gradually disintegrate and spread out along their orbital path. When the Earth passes through the orbit of an asteroid we are bombarded by sand-sized particles which cause a meteor shower.,Near-Earth asteroids disintegrate as they enter Earth's atmosphere creating hundreds of bright meteors that appear to radiate from a single location in the sky.,The nuclei of comets disintigrate as they enter Earth's atmosphere creating hundreds of bright meteors that appear to radiate from a central location in the sky.,The nuclei of comets gradually disintegrate and spread out along the comet's orbital path. When the Earth passes through the orbit of a comet we are bombarded by sand-sized particles which cause a meteor shower.,D,False,0.42094314,0.371481,0.008736396,0.19883946
Why does the plasma (ion) tail of a comet always point away from the Sun?,Radiation pressure from the Sun's light pushes the ions away.,The conservation of the angular momentum in the tail keeps it always pointing away from the Sun.,The ions are following Keplerian orbits that lead away from the Sun.,"The solar wind electromagnetically ""blows"" the ions directly away from the Sun.",D,False,0.08481713,0.7101651,0.09611039,0.10890735
How did Eratosthenes estimate the size of Earth in 240 B.C.?,By observing the duration of a solar eclipse.,By measuring the size of Earth's shadow on the Moon in a lunar eclipse.,By comparing the maximum altitude of the Sun in two cities at different latitudes at the same time on the same day.,By sending fleets of ships around Earth.,C,False,0.12875043,0.39657927,0.39657927,0.078091085
The Large Magellanic Cloud is ...,a dwarf galaxy orbiting the Milky Way.,the closest planetary nebula to the Earth.,a bright star cluster discovered by Magellan.,the outer arm of the Milky Way named after Magellan.,A,False,0.28421366,0.32205626,0.1723843,0.22134583
Why do we look for water-ice in craters at Mercury's pole?,Actually water-ice is all over Mercury and not just at the poles.,The pole is the only place fortunate enough to have had comet impacts,Radar from the earth can only see Mercury's poles.,These craters contain the only permanently shadowed regions on Mercury,D,True,0.030590137,0.29023114,0.06475932,0.61441934
The Milky Way is part of a giant supercluster with a diameter of 160 Mpc. What is the name of this supercluster?,Virgo,Laniakea,Sculptor,Boötes,B,True,0.03200238,0.93524665,0.019410424,0.013340577
On which planet in our solar system can you find the Great Red Spot?,Venus,Mars,Jupiter,Saturn,C,False,0.013847656,0.66721743,0.21661378,0.10232111
Why does Earth have the strongest magnetic field among the terrestrial worlds?,It is by far the largest terrestrial world.,It is the most volcanically active world.,It is the only one that has both a partially molten metallic core and reasonably rapid rotation.,It rotates much faster than any other terrestrial world.,C,True,0.008970567,0.05162205,0.9150228,0.02438453
Which of the following is not true?,The Earth and Venus are in a 1:1 orbital resonance (for every 1 Earth orbit there is exactly 1 Venus orbit),Neptune and Pluto are in a 3:2 orbital resonance (for every 3 Neptune orbits there are exactly 2 Pluto orbits),The Kirkwood Gaps in the asteroid belt are due to resonances with Jupiter,Neptune and Pluto won't collide because of their orbital resonance,A,False,0.15135507,0.22022034,0.029803582,0.59862095
Which of the following is/are common feature(s) of all fresh (i.e. not eroded) impact craters formed on solid surfaces:,ejecta,raised rims,central peaks,A and B only,D,True,0.23681939,0.20899238,0.052841548,0.50134665
From laboratory measurements we know that a particular spectral line formed by hydrogen appears at a wavelength of 486.1 nanometers (nm). The spectrum of a particular star shows the same hydrogen line appearing at a wavelength of 485.9 nm. What can we conclude?,The star is getting hotter.,The star is getting colder.,The star is moving toward us.,The star is moving away from us.,C,False,0.13712597,0.54234374,0.19951712,0.12101325
The lithosphere of a planet is the layer that consists of,the softer rocky material of the mantle.,the lava that comes out of volcanoes.,material between the crust and the mantle.,the rigid rocky material of the crust and uppermost portion of the mantle.,D,True,0.23389466,0.26503736,0.16075328,0.34031472
What is the Cassini division of Saturn's rings?,a dark ring visible from Earth composed of dark dusty particles,the most opaque ring of Saturn made of highly reflective ice particles,the widest ring of Saturn located between two large ring gaps,a large gap visible from Earth produced by an orbital resonance with the moon Mimas,D,False,0.031825654,0.93008196,0.006266843,0.031825654
Which of the following statements about sidereal and solar days is not true?,The time it takes for the Sun to make one circuit of our sky is one solar day.,A solar day is 4 minutes longer than a sidereal day.,A solar day represents more than 360° of rotation for the earth.,The time it takes for the Moon to make one circuit of our sky is one solar day.,D,False,0.02809899,0.82117283,0.024797272,0.12593094
Meteorites with high metal content probably are,pieces of comets rather than of asteroids.,chunks of large differentiated asteroids that were shattered by collisions.,chunks of rock chipped off the planet Mars.,leftover chunks of rock from the earliest period in the formation of the solar system.,B,True,0.22381338,0.3690059,0.11979867,0.28738207
Most people use C°(degree Celsius) to measure everyday temperatures. Astronomers prefer to use K (Kelvin) to measure temperatures. Approximately how many Kelvin are 25 C°?,200 Kelvin,250 Kelvin,300 Kelvin,350 Kelvin,C,False,0.024656447,0.81650937,0.14188805,0.01694611
The four big moons of Jupiter are Callisto Europa Ganymede and Io. Which one of them has the smallest distance to Jupiter?,Callisto,Europa,Ganymede,Io,D,False,0.042889018,0.6708971,0.16962935,0.11658444
Why are the season's in Mars' southern hemisphere so extreme?,because Mars is farther from the sun than the Earth,because Mars has more carbon dioxide in its atmosphere than the Earth,because Mars has a more eccentric orbit than the Earth,because Mars' axis is more tilted than the Earth's,C,False,0.022120649,0.18521392,0.06013016,0.7325353
What Mars mission will be landing on May 25 2008 and will dig a trench into (hopefully) ice-rich soil?,ExoMars,Mars Exploration Rovers,Mars Science Laboratory,Phoenix Mars Lander,D,False,0.057641182,0.4826237,0.37586772,0.08386742
What is the significance of the 1:2:4 resonance in the Jupiter's moons system?,The resonance pulls Io in different directions and generates heat.,It makes the orbit of Io slightly elliptical.,It creates a gap with no asteriods between the orbits.,It prevents formation of the ring material into other moons.,B,True,0.16540074,0.39677578,0.12881424,0.30900928
The terrestrial planet cores contain mostly metal because,the entire planets are made mostly of metal.,metals condensed first in the solar nebula and the rocks then accreted around them.,metals sank to the center during a time when the interiors were molten throughout.,radioactivity created metals in the core from the decay of uranium.,C,False,0.090148486,0.5878419,0.13116527,0.19084433
Why are the inner planets made of denser materials than the outer planets?,In the beginning when the protoplanetary disk was spinning faster centrifugal forces flung the lighter materials toward the outer parts of the solar nebula.,In the inner part of the nebula only metals and rocks were able to condense because of the high temperatures whereas hydrogen compounds although more abundant were only able to condense in the cooler outer regions.,Denser materials were heavier and sank to the center of the nebula.,When the solar nebula formed a disk materials naturally segregated into bands and in our particular solar system the denser materials settled nearer the Sun while lighter materials are found in the outer part.,B,True,0.0829657,0.61303824,0.014417278,0.28957877
What do meteorites reveal about the solar system?,They reveal that the early solar system consisted mostly of hydrogen and helium gas.,They reveal that meteorites are much older than the comets and planets.,They reveal that the age of the solar system is approximately 4.6 billion years.,They reveal that the solar system once contained 10 planets.,C,False,0.21951316,0.21951316,0.15086904,0.41010457
Venus shows evidence of which of the following surface processes?,Impacts,Erosion,Volcanism,A B and C,D,False,0.1087498,0.552277,0.1087498,0.23022331
Planetary rings are,known to exist for all of the jovian planets.,composed of a large number of individual particles that orbit their planet in accord with Kepler's third law.,nearer to their planet than any of the planet's large moons.,all of the above,D,True,0.10705828,0.3297627,0.08337707,0.4798019
