0,1,2,3,4,5,llama_7B_sharegpt_xc_20000/ckp20k_correct,llama_7B_sharegpt_xc_20000/ckp20k_choiceA_probs,llama_7B_sharegpt_xc_20000/ckp20k_choiceB_probs,llama_7B_sharegpt_xc_20000/ckp20k_choiceC_probs,llama_7B_sharegpt_xc_20000/ckp20k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.0008262689,0.057925925,0.03513385,0.9061139
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.07839411,0.57925844,0.21309727,0.12925003
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,True,0.027509976,0.1397072,0.123291165,0.70949167
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.05704008,0.47759074,0.28967342,0.17569582
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.059390638,0.110956326,0.26617038,0.5634827
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.011771069,0.30357987,0.50051856,0.18413049
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.11187462,0.7295141,0.059882164,0.098729
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.0038189273,0.028218267,0.8246587,0.1433042
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,True,0.08865101,0.24097842,0.27306432,0.39730623
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.05448451,0.35528362,0.27669516,0.3135367
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.05022691,0.5399901,0.15470977,0.25507328
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.0045530642,0.59633374,0.2816881,0.11742508
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.063153334,0.24977629,0.22042678,0.4666435
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.01711895,0.72791624,0.111629575,0.14333521
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.11538358,0.35540646,0.21556492,0.3136451
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.11017012,0.29947343,0.20582488,0.3845315
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,True,0.011690822,0.4386949,0.11091944,0.4386949
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.11614892,0.19149719,0.10250106,0.58985287
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.08578594,0.71827686,0.08578594,0.11015133
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.003683219,0.37569857,0.4824065,0.13821179
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,True,0.004747596,0.17815223,0.48426798,0.3328322
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.026394004,0.151887,0.60072476,0.2209943
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.023121929,0.15077393,0.36168784,0.46441638
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.040326647,0.7148069,0.08537152,0.15949498
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.028148696,0.4403197,0.38858077,0.14295088
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.026865032,0.32728308,0.5395986,0.10625326
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,True,0.08255462,0.15423235,0.28814396,0.47506908
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,True,0.016465828,0.07379472,0.29186377,0.61787564
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.21701743,0.24591295,0.4054419,0.13162771
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.047992792,0.31295234,0.05438296,0.5846719
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.046255052,0.18294227,0.20730077,0.5635019
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.052023508,0.29937464,0.38440463,0.2641972
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.11838213,0.321796,0.36464265,0.19517915
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,False,0.043148007,0.062779985,0.21912366,0.6749484
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.06038716,0.5729374,0.12783962,0.23883584
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.22745046,0.70059675,0.04478765,0.027165083
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.0149339745,0.38515228,0.2999569,0.2999569
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.038952805,0.690455,0.19781868,0.07277342
