0,1,2,3,4,5,llama_7B_ga_alpaca_20000/ckp10000_correct,llama_7B_ga_alpaca_20000/ckp10000_choiceA_probs,llama_7B_ga_alpaca_20000/ckp10000_choiceB_probs,llama_7B_ga_alpaca_20000/ckp10000_choiceC_probs,llama_7B_ga_alpaca_20000/ckp10000_choiceD_probs
"_______ such as bitcoin are becoming increasingly mainstream and have a whole host of associated ethical implications, for example, they are______ and more ______. However, they have also been used to engage in _______.","Cryptocurrencies, Expensive, Secure, Financial Crime","Traditional currency, Cheap, Unsecure, Charitable giving","Cryptocurrencies, Cheap, Secure, Financial crime","Traditional currency, Expensive, Unsecure, Charitable giving",C,True,0.091097936,0.13254672,0.6731278,0.10322749
"Typical advertising regulatory bodies suggest, for example that adverts must not: encourage _________, cause unnecessary ________ or _____, and must not cause _______ offence.","Unsafe practices, Wants, Fear, Trivial","Unsafe practices, Distress, Fear, Serious","Safe practices, Wants, Jealousy, Trivial","Safe practices, Distress, Jealousy, Serious",B,False,0.06795215,0.1438547,0.44310364,0.34508947
"______ are the obligations of workers towards their employer, based on individual contracts and wider employment laws.",Employee rights,Employee rights,Employer duties,Employee duties,D,False,0.22950132,0.13919958,0.4287649,0.2025342
" ______ is an employee's preferred ratio between work-related and non-work-related activities which, due to intensification of work and technological shifts, has become a hotly contested issue in recent years.",Presenteeism,Absenteeism,Work-play balance,Work-life balance,D,False,0.17761272,0.2012616,0.5470857,0.074039996
" _______ can be a likened to their natural counterparts, comprising of a balanced network of interdependent organisms and their environments thus adding value to sustainability thinking due to the consideration of companies and industries as being bound together, and interdependent due to all kinds of resources and wastes.",Industrial supply loops,Industrial ecosystems,Ecological ecosystems,Corporate ecosystems,B,False,0.31092775,0.047682315,0.39923912,0.24215077
"________, where for example one party possess more resources, unfair distribution of ________, where one party gains more from the relationship, and CSOs being ________, are all limitations and risks of business-CSO collaborations.","Power imbalance, Benefits, Hoodwinked","Power imbalance, Resources, Co-opted","Informational asymmetries, Benefits, Hoodwinked","Informational asymmetries, Resources, Co-opted",B,False,0.52934873,0.08117826,0.19473653,0.19473653
Although corporate profit maximization is not directly prescribed by major normative theories to which normative theory is it most similar?,hedonistic utilitarianism,preference utilitarianism,The Categorical Imperative,ethics of care,B,False,0.16517207,0.113520995,0.2723227,0.44898424
What does Milton Friedman believe to be the sole responsibility of business?,The only social responsibility of business is to its shareholders,Managers should act in ways that balance the interest of society and shareholders,The primary responsibility organizations have is to its employees,The primary responsibility organizations have is to its stakeholders,A,True,0.73225385,0.08745525,0.053044293,0.12724663
"______ regulation goes further than the ______ that CSOs have with businesses, as it also concerns _______of such processes.","Legal, Interactions, Mechanics","Civil, Relations, Outcomes","Political, Interactions, Outcomes","Environmental, Relations, Mechanics",B,False,0.23071584,0.15856852,0.4310339,0.17968166
"_______ working practices refer to working patterns which involve temporal, spatial and task related fluidity.",Dynamic,Fluid,Flexible,Modern,C,True,0.19654687,0.105203964,0.605407,0.09284218
" What, according to Schnackenberg and Tomlinson (2014), are the three criteria which can be used to assess the quality of corporate transparency?","Breadth, Clarity, Accuracy","Disclosure, Detail, Accuracy","Disclosure, Clarity, Accuracy","Disclosure, Clarity, Efficiency",C,False,0.030353948,0.32633567,0.22428702,0.4190233
"A corporation is ________ from its managers, employees, investors and customers. It therefore has _______ succession and also ________.","Indistinguishable, Perpetual, Does not own its own assets","Independent, Limited, Owns its own assets","Independent, Perpetual, Owns its own assets","Indistinguishable, Perpetual, Owns its own assets",C,False,0.84722143,0.04218067,0.10118617,0.00941178
"The UK Public Services (Social Value) Act 2013 requires those procuring ______ to consider how they can secure wider _____, _____and _____ benefits.","Private services, social, economic and environmental","Public services, social, cultural and environmental","Private services, cultural, economic and environmental","Public services, social, economic and environmental",D,False,0.59862083,0.15135504,0.19434373,0.055680413
When the true cost an item is deliberately obscured by a company this is known as?,Predatory pricing,Deceptive pricing,Price fixing,Skimming,B,False,0.5531771,0.1584879,0.08483246,0.20350249
What are the three differing types of stakeholder theory according to Donaldson and Preston (1995)?,"Normative, Descriptive and Economic","Normative, Moral and Instrumental","Political, Descriptive and Instrumental","Normative, Descriptive and Instrumental",D,False,0.1053339,0.15325992,0.60615474,0.1352514
"The Right to _______ has been a long-standing ethical concern for employees which today are addressed in most developed countries through a dense network of occupational health, safety and environmental regulations companies must abide by.",Work-life balance,Healthy and safe working conditions,Employee privacy,Free Speech,B,False,0.28235212,0.0140574835,0.026262837,0.6773275
Which of the following would most effectively act as the primary objective of a business organisation?,To make a profit,To procure resources,To communicate with shareholders,To mediate between the organisation and the environment,A,True,0.97830063,0.003998091,0.0018885646,0.015812756
What is the enlightened self-interest model of CSR?,That it is in an organization's own best interest to put itself first rather than its ethics,That it is in an organization's best interest to consider what a shareholder would want,That it is in an organization's own best interest to act in an ethical way,That it is in an organization's own best interest to follow the legislation and abide by the law,C,True,0.2924296,0.07393778,0.61907345,0.014559212
"________ is the right of a consumer to control what information companies can collect about them and how it is stored, used and shared.",Consumer inclusion,Consumer control,Consumer privacy,Consumer exclusion,C,True,0.3966171,0.100280516,0.44942608,0.053676292
The Anglo-American model being considered the best model in light of the recession in the late 2000s.,"1,2,3","1,3,4","2,3,4","1,2,3,4",A,False,0.16707751,0.16707751,0.3121419,0.3537031
"_______ economy is the term used to describe individuals being hired for a specific task rather than on a long-term basis. While this results in _________ which is beneficial for businesses, issues for those employed in such a manner relate to increased ________, uncertainty and a lack of _______.","Gig, Flexibility, Risk, Social welfare structures","Sharing, Risk, Flexibility, Autonomy","Gig, Risk, Flexibility, Autonomy","Sharing, Flexibility, Risk, Social welfare structures",A,False,0.03465566,0.0647453,0.47840664,0.42219236
"The Theory of _________ posits that 3 three levels of moral reasoning exist which an individual can engage in to assess ethical issues, dependant on their cognitive capacity.",Egoism,Cognitive moral development,Power distance,Uncertainty avoidance,B,False,0.090474464,0.21703696,0.5899676,0.102520995
_______ theory can be described as a code of conduct to which all rational beings should adhere. This contrasts with ________ morality which is the code of conduct adopted by a particular group or society.,"Descriptive, Normative","Normative, Instrumental","Normative, Descriptive","Ethical, Descriptive",C,False,0.4911232,0.1095844,0.38248715,0.016805312
"___________, ___________ and __________ are all factors which can impact the moral intensity","Social consensus, Temporal immediacy, Proximity","Proximity, Social dissensus, Futility of effect","Proximity, Temporal immediacy, Social dissensus","Social dissensus, Cultural immediacy, Proximity",A,False,0.34271342,0.14286421,0.38834518,0.12607722
"Better access to certain markets, differentiation of products, and the sale of pollution-control technology are ways in which better environmental performance can:",Increase Revenue,Increase Costs,Decrease Revenue,Decrease Costs,A,True,0.5414438,0.057067756,0.22570737,0.17578107
"_______ is the term used to describe the ongoing approval and acceptance of a company's activities by society, especially among local communities and civil societies.",Enlightened self interest,Social licence to operate,Community approval,Supply chain responsibility,B,False,0.24139543,0.1659085,0.57907754,0.013618599
"The degree to which corporate decisions, policies, activities and impacts are acknowledged and made visible to relevant stakeholders is known as ________",Corporate Opaqueness,Corporate Transparency,Corporate Openness,Corporate Visibility,B,False,0.5873519,0.2774454,0.10206646,0.033136126
" _________, such as _______ and _______ are processes by which organisations implement environmental goals, policies and responsibilities and ensure regular auditing and reporting, which go beyond legal compliance.","Environmental management systems, SA8000, EMAS","Social accountability standards, ISO14001, SA8000","Environmental management systems, ISO14001, EMAS","Social accountability standards, EMAS, SA8000",C,False,0.3874556,0.14253695,0.23500371,0.23500371
"The so-called BRIC countries (Brazil, Russia, India and _______) tend to follow a __________ approach to corporate governance. However, recently this has tended to move towards more _______-based mechanisms.","Canada, Market, Relationship","China, Market, Relationship","Canada, Relationship, Market","China, Relationship, Market",D,False,0.24721283,0.28012884,0.28012884,0.19252954
A stakeholder orientation includes all of the following activities except:,Generating Data About Stakeholder Groups,Assessing The Firm's Effects On Stakeholder Groups,Distributing Stakeholder Information Throughout The Firm,Minimizing The Influence Of Stakeholder Information On The Firm,D,False,0.4790831,0.030626757,0.29057857,0.19971155
"Ethical issues related to marketing communications include the fact that they are _________ and unavoidable, they create ________ needs, reinforce _________ and perpetuate _________ and ______.","Intrusive, Artificial, Consumerism, Insecurity, Social Stereotypes","Intrusive, Artificial, De-materialism, Security, Happiness","Intrusive, Real, Consumerism, Insecurity, Happiness","Intrusive, Real, De-materialism, Security, Social stereotypes",A,False,0.1015648,0.13041179,0.45518184,0.3128416
"In order to try and align the interest of shareholders and senior management of a company, _________ are often made available to _______ of a company, to ensure that it is in their interests to increase _______ and dividend performance.","Share options, Senior managers, Share Price","Share options, All employees, Share Price","Non-financial remunerations, Senior managers, Employee Satisfaction","Non-financial remunerations, All employees, Employee Satisfaction",A,True,0.49184924,0.33804274,0.12435897,0.04574911
Predatory pricing.,"1,2,4","1,2,3,4","1,2","1,4",D,True,0.040334534,0.2630142,0.2630142,0.43363708
"There are a number of means by which can influence _______. These include _________to decision maker, varying from very direct modes to indirect modes, _________, being either public or private and ________ of communication.","Government, Avenue of approach, Breadth of transmission, Content","Consumers, Avenue of approach, Height of transmission, Content","Government, Breath of transmission, Avenue of approach, Content","Employees, Breadth of transmission, Content, Avenue of approach",A,True,0.4959837,0.0070748273,0.3862725,0.11066892
Pick the correct description of the following term: Utilitarianism is…,A theory which states that an action is morally incorrect if it promotes the greatest good for the greatest number,A theory which states that an action is morally right if it promotes the greatest good for the decision maker,A theory which states that an action is morally right if it promotes the greatest good for the smallest number,A theory which states that an action is morally right if it promotes the greatest good for the greatest number,D,False,0.2977846,0.43327403,0.15939261,0.10954883
"Cognitive ______ models such as the Theory of _________ serve to try and explain consumer behaviour, but arguably somewhat oversimplify and overestimate individual ________.","Decision, Market equilibrium, Rationality","Attitudinal, Planned Behaviour, Social pressures","Decision, Planned behaviour, Rationality","Attitudinal, Market equilibrium, Social pressures",C,True,0.06590764,0.035277817,0.80291945,0.09589505
"____________ refers to a strategic process involving stakeholder assessment to create long-term relationships with customers, while maintaining, supporting, and enhancing the natural environment.",Eco-strategy,Green Marketing,Superfund reauthorization,Recycle and reprocess management,B,False,0.19969821,0.12112309,0.4227611,0.25641757
