0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_Tptvicuna_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_Tptvicuna_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_Tptvicuna_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_Tptvicuna_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_Tptvicuna_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,True,4.5382105e-05,5.1424664e-05,0.9996074,0.00029592848
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.00037863597,0.00037863597,0.9960724,0.0031702803
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.03751811,0.24464881,0.586882,0.13095108
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.38023922,0.15850729,0.23062675,0.23062675
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,True,0.0001584151,0.99970835,0.00010887701,2.4293744e-05
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,True,2.753316e-05,2.5865009e-05,0.99988055,6.604862e-05
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,1.1478461e-05,7.8890225e-06,0.99996173,1.8924782e-05
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.063173026,0.049199197,0.769605,0.11802275
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.98869866,0.00969286,0.0014864482,0.0001220151
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.44800952,0.30791214,0.21162471,0.0324537
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,False,0.006528239,0.0044867885,0.020108392,0.9688766
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.0015748324,0.066963576,0.9244036,0.0070579085
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.0075281896,0.0024440454,0.9859983,0.0040295497
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.015536433,0.3536076,0.047855582,0.58300036
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.16168003,0.0463221,0.7245996,0.067398265
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.0013246051,0.99836046,0.00023018185,8.467917e-05
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.39519522,0.03675888,0.06060515,0.5074407
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.006450496,0.9573385,0.03275832,0.003452702
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.07837826,0.041952856,0.84264565,0.037023265
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.9991352,0.00020329241,0.00055260607,0.00010881458
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.043811195,0.8799714,0.04964459,0.026572833
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.9960389,0.0002602237,0.0035922772,0.00010847737
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.004406007,0.0023583658,0.041803032,0.9514326
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.035126593,0.05110889,0.90592676,0.007837802
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.0070681265,0.014963224,0.92574185,0.05222678
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.0006176362,0.012405554,0.9854952,0.0014816321
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,7.888963e-06,1.892464e-05,0.9999542,1.892464e-05
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,2.1442942e-05,2.7533282e-05,0.99988496,6.604891e-05
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.06638682,0.49053594,0.43289644,0.010180748
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.98461884,0.0016774161,0.0027655917,0.0109381275
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.00016855709,0.0010991303,0.93872184,0.060010478
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.01073534,0.96636456,0.01073534,0.012164734
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.585317,0.14799131,0.24399643,0.022695202
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.0042692204,0.05893477,0.92189497,0.014901044
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,1.8923307e-05,3.119926e-05,0.9998838,6.604883e-05
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,6.962136e-06,4.222749e-06,0.9999758,1.3006983e-05
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,6.597584e-05,0.00012325909,0.99877876,0.0010320357
What do you call a young cow?,mare,lamb,kid,calf,D,False,4.004799e-05,9.6070136e-05,0.99956805,0.00029591683
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.00029568706,0.9987919,0.0007093164,0.00020322256
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.020966843,0.89153284,0.056993786,0.030506575
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.08966566,0.029110175,0.13046275,0.75076133
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9988213,0.00048751995,0.00026095062,0.00043023482
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.0018228926,0.00075989467,0.8333257,0.16409156
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.00048653956,0.0024708519,0.99681276,0.00022982502
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.22612832,0.094264306,0.54245365,0.13715376
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.0019156566,0.99233466,0.0035789176,0.0021707234
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.08790067,0.011896061,0.16422006,0.73598325
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.9978098,0.0013238746,0.00037929643,0.00048702623
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.5114296,0.11411537,0.27374855,0.100706466
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,9.608882e-05,4.5389148e-05,0.9997625,9.608882e-05
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.0001582558,0.998703,0.0008036893,0.00033502752
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.99501556,0.004066401,0.0006236028,0.0002945691
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.1469218,0.047698528,0.1469218,0.6584578
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.0035721718,0.9904642,0.005889516,7.413806e-05
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,True,0.2737255,0.5794769,0.11410577,0.032691848
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.99825364,0.00080332765,0.00080332765,0.00013959743
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,True,0.059685517,0.12635423,0.72711843,0.08684191
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,1.8909746e-05,0.9991673,0.0005526238,0.00026104102
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.00033519766,0.9992101,0.0003798287,7.4792704e-05
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.24129714,0.7432475,0.012013477,0.0034419186
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.13747439,0.69815254,0.10706516,0.05730785
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.0045973286,0.0021716242,0.99274653,0.00048455485
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.053595517,0.04729788,0.060731683,0.838375
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.00010814339,0.00022893955,0.99297225,0.0066905944
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,True,0.012963666,0.018862022,0.70779216,0.2603822
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.9873296,0.0011560441,0.010968241,0.00054607657
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.098448075,0.041039262,0.82429564,0.036217023
