0,1,2,3,4,5,llama_7B_ds_firstturn_20000/epoch3_correct,llama_7B_ds_firstturn_20000/epoch3_choiceA_probs,llama_7B_ds_firstturn_20000/epoch3_choiceB_probs,llama_7B_ds_firstturn_20000/epoch3_choiceC_probs,llama_7B_ds_firstturn_20000/epoch3_choiceD_probs
The main factor preventing subsistence economies from advancing economically is the lack of,a currency.,a well-connected transportation infrastructure.,government activity.,a banking service.,B,False,0.2184053,0.07090582,0.03795315,0.6727357
The tendency for a population to continue to grow long after replacement fertility has been achieved is called,zero population growth.,rapid growth rate.,homeostatic plateau.,demographic momentum.,D,True,0.24293725,0.18919973,0.21439137,0.3534716
The tendency for migration to decrease with distance is called,push factors.,pull factors.,distance decay.,migration selectivity.,C,False,0.5489639,0.4275335,0.014629392,0.008873175
"Which zone contains low-income slums, ethnic ghettos, and general deterioration in Burgess's concentric zone model of urban form?",First,Second,Third,Fourth,A,False,0.07330281,0.057088293,0.61375695,0.25585195
Which of the following statements is TRUE concerning women in the labor force?,Most women work in agriculture,The percentage of women economically active in the labor force declined worldwide,The percentage of women in the total labor force declined,Women spend more hours per day working than men in all regions except Anglo America and Australia,D,False,0.030577514,0.5419994,0.005313575,0.42210954
All the following factors can be considered pull factors of migration EXCEPT,safety.,better climate.,better schools.,overcrowding.,D,True,0.33731064,0.096641116,0.07526418,0.49078408
Which of the following countries does NOT have a well-known example of a relict boundary?,Vietnam,United Kingdom,Germany,Bolivia,D,True,0.11661752,0.08014997,0.13214497,0.6710875
Which form of migration below are farm workers from another country most likely to be practicing during the year?,Chain migration,Cluster migration,Circular migration,International migration,C,True,0.058190953,0.15817942,0.70891094,0.07471866
Which of the following is a centrifugal force in a country?,Religious differences,A national holiday,An attack by another country,A charismatic national leader,A,False,0.2806039,0.062611185,0.52423704,0.13254789
Early settlements and high population density along coastlines and rivers are best attributed to which of the following?,Mediterranean climate,Limited forest cover,Growth of manufacturing,Access to trade routes,D,True,0.037370056,0.03297896,0.07911241,0.85053855
The first stage of the demographic transition exhibits,high birth rates with high but fluctuating death rates.,declining birth rates with continuing high death rates.,low birth rates with continuing high death rates.,high birth rates with declining death rates.,A,True,0.90771055,0.03988202,0.021347307,0.031060146
What is the population statistic that tells us the level of fertility at which a population will have just enough births to replace parents and compensate for early deaths?,Crude birth rate,Replacement level,Mortality rate,Total fertility rate,B,False,0.05934654,0.30138662,0.07620247,0.56306434
What is the most rapidly growing religion in the United States today?,Islam,Christianity,Hinduism,Buddhism,A,False,0.0034327232,0.951799,0.022384167,0.022384167
The outlying area serviced by a urban center is referred to as a,redline area.,threshold.,range.,hinterland.,D,True,0.04631539,0.08652855,0.14266145,0.72449464
The best definition of an urban area is,the central city and its developed areas.,the central city and its surrounding suburbs.,the central city and its hinterlands.,the central city and the adjacent counties.,B,False,0.56008756,0.38494217,0.019165142,0.0358052
Which of the following religions developed first?,Buddhism,Christianity,Islam,Hinduism,D,False,0.08257995,0.88781804,0.018426076,0.01117598
Which one of the following is NOT a characteristic of world cities?,World cities contain the headquarters of many transnational corporations.,World cities are well connected to secondary-level world cities.,World cities contain many offices of multinational organizations.,World cities are found only in the northern and western hemispheres.,D,True,0.08578729,0.075707026,0.02457847,0.8139272
Which type of transportation system created the star-shaped city pattern?,Highways to airports that link cities,Interstate highways that link cities,Beltways around cities,Streetcar and trolley lines extending from the CBD,D,True,0.023367835,0.018198887,0.08156176,0.8768715
In which urban US setting below would you expect to find planned communities?,Ghettos,Suburbs,CBDs,Transition zones,B,True,0.021806177,0.9272222,0.0317278,0.019243883
The latitude and longitude coordinates of a place are an example of,a formal region.,a functional region.,an absolute location.,a relative location.,C,True,0.24695364,0.010850386,0.592411,0.14978495
The voluntary association of three or more countries willing to give up some measure of sovereignty is called,nationalism.,devolution.,supranationalism.,complementarity.,C,True,0.09910858,0.041314602,0.7323188,0.12725793
The key factor Thomas Malthus failed to recognize in his population theory was,population is limited by their means of subsistence.,all populations have the potential to increase more than the actual rate of increase.,wars and famine inhibit population's reproductive capacity.,technology's ability to raise the Earth's carrying capacity.,D,False,0.54860663,0.15717843,0.06552172,0.22869326
Which pair of religions are both universalizing religions?,Islam and Judaism,Judaism and Buddhism,Hinduism and Buddhism,Christianity and Buddhism,D,False,0.59967375,0.1718094,0.19468556,0.033831276
Which urban model theorizes that high-rent residential areas grow outward from the center of the city along major highways with lower-rent inhabitants taking over sequentially?,Concentric zone model,Central place model,Urban realms model,Sector model,D,False,0.9270642,0.05230138,0.019240603,0.0013937845
"When a country combines its religion with its government, it is called a",dictatorship.,theocracy.,democracy.,autocracy.,B,True,0.21185501,0.6525594,0.08831431,0.047271248
What is the chief religion practiced in Europe?,Christianity,Islam,Hinduism,Animism,A,True,0.8902579,0.093832485,0.012698847,0.0032107714
Which group enacted the first effective settlement in the eastern United States?,French,"British (English, Scotch-Irish, Welsh, Scottish)",Russian,Chinese,B,True,0.01242245,0.9868374,0.00061847735,0.00012178541
"A population pyramid, or age-sex structure, displays all the following information about a country's population EXCEPT",future social spending needs of the population.,"the impact of ""baby booms"" on the population.",the impact of wars on the population.,a quick visual depiction of the country's demographics.,B,False,0.32651004,0.15423241,0.044188328,0.47506928
The Rhine River is an example of which type of boundary?,Geometric,Artificial,Natural,Relict,C,True,0.1319744,0.09070459,0.7594602,0.017860793
Which type of economic activity is most closely tied to the physical environment?,Primary,Secondary,Tertiary,Quaternary,A,False,0.12027117,0.22469613,0.6107874,0.04424529
The majority of workers in periphery countries are probably employed in which type of activities?,Primary,Secondary,Tertiary,Quaternary,A,False,0.051421974,0.20337784,0.7098584,0.03534177
All of the following are non-basic jobs in the city EXCEPT,city firefighter.,social worker.,dry cleaner.,garment factory worker.,D,True,0.17872882,0.074505255,0.039879788,0.7068862
Transnational corporations distribute their operations,manufacturing goods where production costs are the highest.,conducting accounting and research services where economical.,based on comparative advantage.,with headquarters located in LDCs.,C,True,0.23500371,0.14253695,0.3874556,0.23500371
Which of the following is LEAST associated with the development of alluvial landscapes?,A deep cover of loose materials,A predominance of gentle slopes,Frequent flooding,Deep dissection and erosion,D,False,0.24599293,0.048438877,0.45957527,0.24599293
Which of the following is LEAST self-sufficient in the natural resources needed for modern industry?,United States,Japan,France,United Kingdom,B,False,0.40388215,0.09011829,0.1021174,0.40388215
One of the effects of the east–west orientation of the Alpine mountain system and the northern plains of western and central Europe is that it,limits the marine climate of Europe to coastal areas,provides a corridor for communication between southern and northern Europe,enables marine-like climatic conditions to extend eastward into Germany and Poland,effectively prevents population movement between parts of the Mediterranean region,C,False,0.45940095,0.1915068,0.07045142,0.27864078
The largest Hindu temple complex ever constructed is found in,Calcutta.,Bombay.,Cambodia.,Bali.,C,False,0.0003716654,0.012307868,0.009585377,0.97773504
Which term describes the forces that unify and strengthen a country?,Diffusion,Centrifugal,Centripetal,Ethnocentric,C,True,0.22884133,0.057860155,0.48445714,0.22884133
Which one of the following statements best describes an application of the S-curve?,Graph of the Bantu migration,Graph of the growth of human populations since their first appearance on Earth,The chart showing how cities associate with one another based on their population sizes,A model showing the decrease in population growth for several countries after they industrialize,D,True,0.059290547,0.035961535,0.08626723,0.81848073
Which of the following items is NOT a challenge to the state?,Transnational corporations,EU,World Trade Organization,Good transportation network,D,False,0.3607861,0.15039802,0.17042328,0.31839263
"National sports teams, flags, national anthems, and national holidays all promote",nationalism.,sectarianism.,political unrest.,functional disputes.,A,True,0.8388534,0.06076634,0.022354687,0.07802553
"The process whereby immigrants learn the values, language, and customs of their new country is called",assimilation.,acculturation.,adaptation.,amalgamation.,B,False,0.495944,0.495944,0.0026024752,0.00550944
"On which of the following can one most accurately depict true geographical distance, true direction, true size, and true shape?",A Mercator projection,A globe,A conic projection,A gnomonic projection,B,True,0.27828395,0.5199028,0.0703612,0.13145202
Which of the following could be considered a higher-order central place function?,Winn-Dixie grocery store,Mercedes-Benz dealership,Shoe store,Family doctor,B,False,0.15573494,0.10703496,0.121286504,0.6159437
Which geographer viewed the US urban community of the 1920s as a set of concentric rings radiating outward from a central core?,Rostow,Ravenstein,Von Thünen,Burgess,D,True,0.008742425,0.3280571,0.05030918,0.6128913
"To get to school in the morning, we ALL use this as our guide:",Rand-McNally Road Atlas.,world globe.,road map.,mental map.,D,False,0.10005431,0.7393069,0.047262307,0.113376394
